397,转发微博@goldenbeautiful #金瀚正能量# jh#宝藏男孩金瀚#      ??《没有秘密的你》第26集片段整理??                  [带着微博去旅行] 星然忽悠呆萌夏夏[带着微博去旅行]       夏夏和星然都明白了彼此的心意，两人之间不再有任何障碍，所以剩下的都是暖暖的甜蜜[可怜]。        夏夏问星然，之前自己是不是让她特别困扰，星然于是开始一本正经地忽悠起夏夏来[允悲]         字超2000，转成文章，细节请大家看文章吧[爱你][带着微博去旅行][带着微博去旅行][带着微博去旅行][带着微博去旅行][带着微博去旅行][带着微博去旅行][带着微博去旅行][带着微博去旅行][带着微博去旅行][带着微博去旅行][带着微博去旅行][带着微博去旅行][带着微博去旅行][带着微博去旅行][带着微博去旅行][带着微博去旅行][带着微博去旅行][带着微博去旅行][带着微博去旅行][带着微博去旅行]        昨天晚上，特别特别感动[可怜][可怜][可怜]，一位奋 zhan在武汉抗疫一 线的医生海星，10：25分在痘印里发了一段视频，希望可以得到金瀚的签名照。        一些海星看到后，在微博和痘印转发并艾特金瀚，很快，金瀚就在痘印里回复了：加油加油加油，看到了，你是骄傲，辛苦了，平安回来。         这位海星非常开心 ，又问可以得到签名照吗？         金瀚立即回复：可以可以，必须可以。         非常非常暖心的回答，正能量偶像，正能量海星[爱你]             对了，这位海星是一位帅气的男海星哦[鲜花][鲜花][鲜花]        最好的爱，是彼此闪光[鲜花][鲜花][鲜花]        最后祝我们伟大祖国早日打赢这场防疫 战，所有人都平安健康[鲜花][鲜花][鲜花]         @金瀚Kim  http://t.cn/A67A99YN
398,转发微博@人民日报 【转发帮扩！#浙江缺医用口罩400万个#防护服2万件】27日，浙江省经信厅厅长徐旭表示，按未来4天统计，浙江医用外科口罩缺口400万个，医用防护服缺口近2万件。虽已抓紧生产，但防疫物品依然紧缺，希望各界捐赠防护医药紧缺用品，特别是医用外科口罩、医用防护服、一次性手术服和护目镜等。http://t.cn/A6PIEGIo
399,转发微博@观察者网 【不卖只捐，#日本再向中国捐赠10万套防护服#】媒体报道，日本再向中国捐赠10万套医用防护服，将通过阿里巴巴公益基金会捐赠给急需的医院。据了解，这10万件防护服是由日本执政党自民党干事长二阶俊博从日本各方找来，在马云的牵线下完成捐赠。日前，二阶俊博接受采访时表示，“日本要以举国之力，全力支持中国”。 据不完全统计，自1月27日以来，已有11个日本县、市地方政府决定向中方捐赠口罩、防护服等物资；日本民间也捐助了100万只防疫口罩，共同支持中国“抗疫” 。艰难时刻给予支持的人，我们铭记在心。http://t.cn/A6PrJ2vV
400,[污]//@我呸霉丶YvonneH:转发微博@宋茜 不能出门的第n天，决定开发小碗的收款技能???♀?！大家也要乖乖在家自主隔离，尽量少出门哦#下一站是幸福#  http://t.cn/A6PxqruI http://t.cn/A6Pxqep2 ??
401,[作揖][作揖][作揖][赞][赞][赞]@人民日报 【中国力量！#张伟丽成功卫冕#UFC世界冠军[威武]】今天，中国首位UFC冠军张伟丽迎来卫冕之战，在UFC248的比赛中，她不负众望击败波兰挑战者乔安娜，卫冕成功。张伟丽在现场说：“我的祖国正在抗击疫情，参加这场比赛非常不容易。现在疫情已关系到全人类，希望大家共同努力！”http://t.cn/A67kMFkm ??
402,//@朝芸_ :辛苦了@马伯庸 我在武汉有一个朋友，是我原来当销售时认识的，电力系统的一个小领导。这次武汉封城，他没闲着，一直在做电力保障。我俩保持着联系，没事陪他闲聊几句。他很害怕被传染，也很惦记家里人，心里有点小九九，也吐了不少槽，但从来没擅离职守。值班的时候，他甚至还有空考考我一些电气设备常识——可惜我早忘光了，有愧公司栽培。我捐钱给医生住酒店那会儿，他也嚷嚷着说要捐点，我看见红包一时没纠正习惯，收了，他又不肯退，我只好买了几包口罩寄还给他家。他没经历什么曲折的故事，也没什么特别感人的言论，普通人而已。不过今天我武汉另外一位朋友发出感叹：“如果停水停电再断网，哪怕断掉一样，我可能都撑不了这么久。” 听到这句感叹，我一下子想起他来。武汉封城是一个史无前例的大动作，一千多万人能维持基本稳定一个多月，也是一个史无前例的奇迹。这里面除了医护人员不畏牺牲的努力之外，也要归功于电力、供水、燃气、污水处理、环卫、通信与网络供应商、快递小哥和其他维持城市基础运转的人们。他们同样冒着被感染的风险，默默做着基本的保障工作。我不认识这些行业的人，但从我朋友身上可以想象，有无数这样的普通人，在各个节点巡线，在爬上爬下兼修基站，在密如蛛网的城市管道里查找每一个可能的隐患，好让武汉市民可以安心呆在家里，让医护人员可以心无旁骛地投入救治。可以想象，如果这些基本市政服务都瘫痪掉的话，人呆在屋里没水也没电，想喝口热茶亦不可得，打开手机电脑与世隔绝，街上垃圾满地，污水肆流。真到了那一步，才是真正的绝境。这些工作极度重要，但同时也不容易被人关注到。我那个电力系统的朋友之前半开玩笑地说过，说我们和扫大街的环卫工人一样，甭管做得多好，大家都看不出来，哪天没干活，立刻就感觉出来了。所谓“善战者无赫赫之功”，在这里同样适用。待到疫情平息之日，我们也要记得有这样一群默默无闻、但不该被忘记的人。他们在最艰苦的时候，支撑着马斯洛金字塔的最底层，将来胜利之时，他们也值得分享一部分记忆和感激。
403,[ok]@饭先生的日本笔记 由于疫情导致日本的旅游业和零售业遭受严重打击，为挽救日本经济。安倍刚刚在国会演说时说，不排除通过降低消费税的方式刺激经济！ ??
404,我他妈[微笑]@人民日报 【#天津一患者致973人被隔离# ：发热门诊流程管理不严，医院封控】据@津云 报道，2月6日，天津防控指挥部召开新闻发布会，通报了因第70例确诊患者引发的事件：2月1日上午10时，一患者因发热、咳嗽一周，由北辰区乘坐网约车赴武清，10：32到达武清区人民医院发热门诊就诊。武清区通报显示，患者就诊过程中，接诊医生多次询问流行病学史无异常，胸片检查及血常规检查均提示细菌性肺炎，经胸CT检查后，综合判定为普通发热患者，在呼吸内科住院治疗。2月3日晚，武清区疾控中心对该患者进行了新冠病毒核酸检测，4日凌晨3：20结果显示弱阳性，区疾控中心将标本送至市疾控中心复核，复核结果也显示为弱阳性。2月4日，市疾控中心专家到区人民医院，现场对患者的防控处置措施进行指导，下午再次采样送至市疾控中心进行核酸检测，结果为阴性。2月5日，市疾控中心再次取样检测，检测结果为阳性后将该患者转至海河医院救治，成为第70例确诊病例。这样的诊治疗程，表面看不出什么问题，实质上却在操作过程中存在着问题。在新闻发布会上，武清区委常委、常务副区长吴丽祥坦承，该病例对发热门诊流程管理有3点警醒和教训：一是对发热门诊病人的鉴诊要极为慎重，特别是需要收治到普通住院病房进一步治疗的病人，必须通过专家组会诊研判后，谨慎决策，这个病例没有经过专家会诊和病例讨论；二是这个田某的病例，住院以后实际上是跟他的哥哥收治在同一个病房，这样就形成一个交叉感染风险，他的哥哥现在已经经过三次核酸检验，目前结果都显示为阴性，他也作为田某的密切接触者正在隔离治疗。这种治疗方式也暴露出我们医院在诊治过程中警惕性不强，操作也不规范；三是发热病人的鉴诊，如需进行进一步检查，比如CT、B超等方式，一定要与普通门诊和病区隔离，坚决不能离开发热门诊的防护范围。后经过对人员分类和深入排查，武清区人民医院梳理需管控隔离人员973人，其中739人转到集中隔离点进行观察隔离，234名患者则实行住院隔离治疗。目前，武清区所需集中医学观察点准备工作已经就绪，在流行病专家的指导下，正在组织相关隔离人员陆续安全转移。市新型冠状病毒感染肺炎市级医疗救治专家组组长吴琦表示，该病例给广大医护人员带来了思考和启示。“作为一个新发疾病，对医生是全新挑战，会带来很多鉴别诊治和治疗上的困难。因此，特别特别希望我们医护人员，保持足够警惕，用最大责任感来应对更加复杂的情况。”同时吴琦也呼吁就诊患者要向医生详细介绍情况。
405,[悲伤][猪头]加油哦   [ala爱国][闭嘴]@央视新闻 #支援湖北医疗队开始撤离#【转发！#谢谢你为湖北拼过命#[心]】 ??
406,//@夏尔花千树:天@桃桃淘电影 汤姆·汉克斯夫妇冠状病毒感染，两人现在都在澳大利亚。他们在instagram发布这一消息，愿早日康复。“Hello， folks. Rita and I are down here in Australia. We felt a bit tired， like we had colds， and some body aches. Rita had some chills that came and went. Slight fevers too. To play things right， as is needed in the world right now， we were tested for the Coronavirus， and were found to be positive.Well， now. What to do next? The Medical Officials have protocols that must be followed. We Hanks’ will be tested observed， and isolated for as long as public health and safety requires. Not much more to it than a one-day-at-a-time approach， no?We’ll keep the world posted and updated.Take care of yourselves!”
407,说实话，我其实很理解有的家里长辈对疫情不以为然的态度，他们比我们多经历的20多年比我们想象的要辛苦的多，之前很多次要迫于生计冒着风险去工作，他们为我们创造了平安稳定的家庭环境，多很多风险和痛苦都麻木了！所以！请大家即便被骂也要多劝一下下啊！！子曰：事父母几谏。见志不从，又敬不违。劳而不怨。#武汉平安# 
408,#宋继扬[超话]# 公益随爱豆，我们为武汉加油！！！@Bouteilles宋继扬公益个站 #宋继扬[超话]#????紧急紧急紧急????武汉集资??为武汉加油！??为支援武汉，我们将进行一次粉丝捐款活动，所得款数将全部用于为武汉地区购买医疗和防护物资。抗击疫情，武汉绝不是孤军奋战！愿年后春天，武汉樱花洒满天际，一切平安。另，捐款即可开始，为期两天，已联系好供商，按照每两天发走一批物资来进行，此次捐款截止时间为1.26日中午12点，当天和供应商对账物资，当天公布明细，以此类推，下一次为1.28日……特此感谢各大站子和后援会的支持，万分感谢此次捐款为微信，支付宝二维码收款，见评论，感谢各位粉丝，我们一起援助武汉！武汉加油！
409,希望这次疫情快点得到控制无论医务人员还是普通老百姓们大家都平平安安???用过的口罩?请记得用酒精浸泡消毒或者倒点醋集中打包在袋子里再扔避免黑心商家回收再售 http://t.cn/R2Wx1E3 ??遵义·湄潭县 
410,存//@晚来天欲雪DAYTOY:存//@湘玄娘:存//@小兔赞比耶://@锦风南竹://@阿临变成老阿姨了:存//@不想废话的钱斯:存//@私密马赛睡过头了_://@尾脊骨未退化://@重生之与兔热吻://@对不起我看错了是咖喱:存@甜茶酒酿 反转/爆料合集:227事件中的谎言与真相:http://t.cn/A6zbe35x肖战及粉丝网暴的惊天反转:http://t.cn/A6zXB6Aj公器私用原来是这回事:http://t.cn/A6zcNs3W滥用权利？学好定义:http://t.cn/A6zdq0Xr，http://t.cn/A6zdGfti卖国式黑人，外网造谣去世相关:1.https://m.weibo.cn/6205224876/44831563273384142.http://t.cn/A6zN7Zmn公益相关:1干扰市场秩序？假！已有代言人？错！根本不是同一个活动！:http://t.cn/A6zBb61K2.造谣扶贫？基层辟谣来了:http://t.cn/A6zdGfta3.扶贫工作者发言http://t.cn/A6zrjaHn4.临泉县滞销产品辟谣，购买后不支持七天无理由退，别造谣你想退也退不了。http://t.cn/A6zdGft65.富硒茶因春节疫情滞销，不是新茶滞销。县长直播亲口表示需要解决滞销问题。http://t.cn/A6zdhRl8
411,转发微博@R1SE-何洛洛 为一线医护人员致敬，戴口罩，勤洗手，保护自己保护他人，我们一定能战胜疫情。#抗疫行动##2020好起来#  http://t.cn/A6PQmwCH ??
412,！//@_虾仔爱食虾米:今晚我们可以不睡觉 但是李文亮必须得起来@武汉中心医院 在抗击新型冠状病毒感染的肺炎疫情中，我院眼科医生李文亮不幸感染，目前病危，正在全力抢救中。 ??
413,[鼓掌]//@我的凯先生K:加油！！//@保庆哥哥的百变小鹰特战队:守望相助，共度难关。 #王俊凯[超话]# #流星-TFBOYS-王俊凯[音乐]# #心引力[音乐]#@TFBOYS-王俊凯@人民日报 【速扩！#新型肺炎求助通道开启#】人民日报全媒体行动，征集新型冠状病毒肺炎求助者信息！如果你身边有确诊、疑似、密切接触者以及无法排除的发热者，请点击http://t.cn/A6PE3Spx 填写信息，我们将尽力提供帮助。守望相助，抗击疫情！#武汉加油#！ ??
414,1万年和34亿年相比 我们微不足道 比起从人类角度出发 更应该尊重大自然??@微观大秦 #穿山甲为新型冠状病毒潜在中间宿主#这个视频告诉大家为什么野生动物不能吃了！[话筒]#全国新增3143例新型肺炎##最新疫情地图# http://t.cn/A6PGJI9y ???
415,强微博 关注 留名中 博主辛苦了@这微博贼搞笑 #疫情过后的感悟#这场疫情让人明白了10个道理：1.你得有套房，不然连自我隔离的地方都没有。2.你得有辆私家车，不需要太好，能上街跑就行。保护了自己，也在保护别人。3.有危险的时候，我更希望与家人在一起。4.什么都不干并不舒服，因为它会滋生焦虑与恐惧。5.什么是英雄？平常是有小毛病的正常人，非常时期，敢于逆流而上。6.生死面前，所有事情都是小事。7.与信息保持距离可以预防信息过载所带来的智商下降。8.社会越发展，黑天鹅越多，要学会快速适应这种不确定性。9.听相声、刷喜剧、吐槽，能放松大脑、缓解焦虑。10.长胖，真的很容易！
416,转发微博@人民日报 支持请转，#口罩售卖商家不要坐地起价#！请相关部门加强监管，打击不良商家哄抬物价！让我们共同努力，#抗击新型肺炎#！ ??
417,[摊手]会过去的//@我的父母是个奇葩: 痛苦太漫长的一月//@天文在线:这不是我要的2020[失望]//@沈三废:这不是我期盼的2020//@然后下面就没了:害怕//@M大王叫我来巡山:去年年底我说2020会好的。现在我只想爬回2019//@朝阳区迎财儿:我真的在什么灾难片的开头吧@荷兰豆养殖专家 2020.1—美国杀死苏莱曼尼，伊朗报复—伊朗击落乌克兰民用客机—特朗普被弹劾—新型冠状病毒传播—菲律宾火山喷发—美国华人博物馆火灾—美国流感—非洲蝗灾—西藏地震—土耳其地震—克什米尔雪崩—澳大利亚山火—西班牙风暴袭击—印度尼西亚洪水—科比布莱恩特遇难—美国驻巴格达大使馆被火箭弹袭击
418,[憧憬][憧憬]《王俊凯-圆梦一代》//#王俊凯[超话]#  #王俊凯英文新歌#  对你的未来，我始终期待！ #Ain't Got No Love-TFBOYS-王俊凯[音乐]# @TFBOYS-王俊凯@央视新闻 #支援湖北医疗队开始撤离#【转发！#谢谢你为湖北拼过命#[心]】 ? ??
419,#你见过哪些三观超正的话#通过最近因为新型冠状病毒而产生的世间百态。我觉得我的集美必须入榜！她说的这句话让我真的为之动容。90后马上就要长大了，我们这一代会很好，会是清正廉明的好官，会是敢于承责的好医生，会是遵纪守法的好民众。[围观] ?? 
420,[广告][委屈]就你最我的[感冒][右哼哼]@央视新闻 #我的同乡英雄#【#最大心愿是所有核酸检测都是阴性#[加油]】山东将自己的“王炸”“最硬的龙鳞”给了湖北，坚信这次的“龙甲”能抵御并战胜病魔！点击→http://t.cn/A67hP2CP 为山东医疗队点赞！ ??
421,这个好@阿鹿余生请多指教 #鹿晗[超话]# 我来了，官宣那天转发抽一位送10个医用外科口罩，就问你们我实不实在！[doge]路人也??参与不踩雷就行，不过百就黑幕首页[嘻嘻] 不用关注我！！！！ @微博抽奖平台 ??
422,转发微博@神农养生宝典 文小叔：非典时北大深圳医院用一味中药来空气消毒，无1例SARS 院内感染[心][心][心][心][心][心][心][心][心]新型冠状病毒感染的肺炎爆发已经二十多天了，疫情还在上坡期，一线医务人员正与新型病毒生死搏斗，国家领导人和政府高度重视，公共卫生防疫系统正在高效运转，全球聚焦，万众瞩目。中医方面很多方剂也纷纷出笼。我们不难发现有一味中药出现在很多防治新型肺炎的中药推荐方子中，它就是苍术。“疫疠横行话苍术”苍术，不仅气味雄厚，香味儿强烈，还有一个非常硬核的光环：健胃安脾，诸湿肿非此不能除。是有名的运脾及燥湿药。在古代，苍术就是出镜非常多的避疫药。比如在《松峰说疫》，65首避瘟方中，共用药116味，苍术使用频率排第一。明代李时珍也说：“今病疫及岁旦，人家往往烧苍术以辟邪气。”尤其阴霾的地方，久未居人之屋，古代人多会选择用苍术熏烧后才入住。很多人对苍术防疫在历史上的贡献并不认可，认为那是封建迷信、是意淫！那么今天我们就来给大家科普一下，看看北大深圳医院在非典防控期间采用的“苍术烟熏空气消毒”技术的效果！下面是一篇学术论文的截图，该论文发表于2004年2月的《深圳中西医结合杂志》上。“学术论文”你懂得，绝不是自媒体，都关系每个论文作者的学术前途。造假的人，都会受到惩罚！文章中提到了“北大深圳医院”在非典期间真实运用苍术消毒的“实操”！3个月，用了850公斤苍术，该院非典期间“无一例院内感染”！这就是在中国古代历次疫情中常用的中药苍术，在现在防疫战中应用于空气消毒的实际案例！不仅是是北大深圳医院在SARS期间用苍术熏烟进行空气消毒，全国的很多家医院都在用苍术烟熏消毒医院不同区域，证明效果确切。在医院普通病房及一般区域空气消毒用于产科及母婴同室病房空气消毒还有用于烧伤病房、手术室、制药净化室、试验柜中空气消毒，均取得了满意效果。直到现在，广东地区很多医院还保留病房中用中药消毒的惯例，具体做法如下：病房中央地板上放一个不锈钢碗，放上苍术、白芷，倒入少量的95%酒精，点燃（注意防火），薰病房。！ 两药燥湿祛秽。“苍术能“避一切恶气”早在汉代，张仲景就说过苍术能“避一切恶气”。明代李时珍在《本草纲目》中也记载了民间百姓在瘟疫流行或岁旦时用苍术烧烟以避邪气的风俗，这其实是一种行之有效的空气消毒法。苍术中富含具芳香气味的挥发油，用其熏烟，可对结核杆菌、金黄色葡萄球菌及大肠杆菌、枯草杆菌、绿脓杆菌等细菌、病毒有显著的杀灭作用。实验证明，用苍术1克/立方米进行烟熏，1小时后就可达到理想的消毒标准。历代医书都记录了苍术避秽气瘟疫的各种用法：1、“老君神明散” 避瘟疫 苍术（一钱） 桔梗（二钱五分） 细辛 附子（炮，去黑皮，各一两） 乌头（四两，去皮、尖），共为细末，带于身边，可免瘟疫。不可服。苍术健脾除湿，桔梗宣肺化痰，细辛温肺化饮。附子是纯阳药，通行十二经，除寒湿助阳。乌头既祛经络之寒，又散脏腑之寒。与大辛大热之附子合用，可加强温阳逐寒之力。五药组合，既有香味儿，又醒脾宣肺，及能温燥寒湿，可避瘟疫。 （来自《松峰说疫》）2、“苍术返魂香”除秽除疫苍术、降真香各等分。制成细末，揉入艾叶内，绵纸卷筒。烧之。降真香治一切表邪，宣五脏郁气，主流行时疫。艾叶更是大名鼎鼎的除秽避疫药。（来自《说疫全书·疫痧二症合编》卷二）3、“苍术配白芷”燥湿祛秽 在江浙一带，有端午节用苍术白芷熏屋避秽的习俗。两药均辛香，合用燥湿祛秽力强。具体做法如下：房间中央地板上放一个不锈钢碗，放上苍术、白芷，倒入少量的95%酒精，点燃（注意防火），薰房间！这种方法要用到酒精，在现在防控肺炎疫情的关键时期，酒精就像口罩一样稀缺。可以用高度白酒，比如十几块一瓶的高度二锅头代替酒精，作用是一样的。4、苍术房屋消毒买生苍术，100平米房子50—100g，每天熏一次就行。买回来的苍术如果不好点燃是太湿了，可以锅里炒一下脱脱水。点着了，看见明显火头，吹灭明火。消毒防疫就靠烟，没烟没效果。放心，苍术的这种烟很香。还有一种苍术烟熏房间消毒的方法是：将碾压过的苍术末用绵纸、宣纸或旧报纸等包裹，并捻成粗捻儿放在碟内，把门窗封闭，将纸捻儿一端点燃，吹掉明火，让火势在纸内缓慢蔓延，仅见冒烟，不见火焰，此时人员离开，待烟火熄灭，静置一会儿后，开窗通风便可。 注意防火。在中医药防控空气传播传染病的方法中，烟熏法操作简单、作用范围广，它作为中医古代传统的空气消毒方法，被证明是有效的。芳香性气味，能使人体呼吸道分泌出较多SlgA（分泌性免疫球蛋白A），SlgA具有抗病毒、提高呼吸道抵御病原微生物入侵的能力，从而达到预防上呼吸道感染的目的。预防瘟疫的传播，东西方有着相同的做法，都是利用芳香的香料对抗空气中的疫气。最后再提醒一下大家：在这次抗击肺炎疫情的关键时期，要注意清淡饮食，莫多食肉食、油腻及生冷食物。食积、湿热也是导致生病的内因。
423,//@X玖少年团肖战DAYTOY:坚信爱会赢！武汉加油！中国加油！@共青团中央 【坚信爱会赢！文艺界致敬战斗在抗击疫情一线的所有人[心]】万众一心，共同抗疫！中国文联、中国视协、中国影协、中国音协和中共湖北省委宣传部、湖北省文联共同组织创作和制作了《坚信爱会赢》主题MV。为武汉加油！为湖北加油！为中国加油！#众志成城抗疫情# http://t.cn/A6PWu4an ???
424,转发微博@葱师 李文亮医生到底是个什么样的人呢？我花了三个小时把他的原创微博看了一遍。我给你简单讲讲吧，还挺有意思呢。他和我们是一样的80后，喜欢吃炸鸡、火锅，最爱吃日本料理。吃前他会拍一些丑丑的照片发到微博上，偶尔有几个零星的点赞，他也不在意，就像武汉的秋天有一股不冷不热的温柔。他在新的一年希望做一个简单的人，看清世间繁杂却不在心中留下痕迹。从这里我们知道，他偶尔还会给自己煲点鸡汤，虽然字词不太通顺。他夜班时喜欢吃鸡蛋灌饼，他喜欢这种碳水化合物，一口下去，他能感受到多巴胺在分泌。他还喜欢吃火车站的德克士炸鸡腿，每次经过每次必吃，他说那是腿届极品，他喝了一口可乐吧唧吧唧嘴说：真是达到了人生巅峰啊。他还在枣阳市，吃9块一碗的牛肉刀削面。关于他吃的微博实在是太多了，真的是一个可爱的吃货啊。他喜欢厦门，他去了很多次厦门海底捞。不知道到底是喜欢厦门，还是喜欢海底捞呢？他爱看罗永浩，也喜欢王自如，多宽容的人啊。有时他也玩一把小资，去趟星巴克喝杯咖啡啦，去趟巴厘岛当当游客啦，吃吃海鲜啦……他还是个“芥末党”，别忘了，他可喜欢吃日料了呢。几年前他经常打羽毛球，近几年从他发胖的身体看来，已经完全忘记了这项运动。他伤感地说，我爸爸的身材都比我好多了。有一天他想吃橘子，他穿着拖鞋在风雨中跑了一千米终于买到了橘子。至于橘子好吃不好吃，他没说。他也常常转发一些抽奖微博，他可能觉得自己运气不错吧。很快他的运气得到了验证，有一天他终于中奖了，奖品是一盒湿巾。和所有年轻人一样，他也喜欢肖战。他还在闲置物品交易平台上卖出了三台旧手机，他也会玩跑分软件，但入坑不深，估计没时间吧。雅安地震时他捐了两次款，都是在微博上捐的。他看过《北京遇上西雅图》打了五星。下了班他去逛超市，看到158一斤的车厘子，他跟个孩子一样拍照发微博说：吃不起。今年他可以吃的起了，因为肺炎，只要60多一斤了。但他再也吃不到了。2020年2月6日，全微博的人都在纪念他。至于为什么纪念他，你能明白吗？明白。
425,转发微博@人民日报 【#新冠病毒母婴传播证据仍不充分#：#新生儿感染更可能是接触传播#】北京大学第一医院感染疾病科主任王贵强回应称，目前相关数据不充分，分娩过程中产妇的分泌物和新生儿有接触，初步判断是接触传播。目前血液中核酸检测阳性率不高，一般来说血液中病毒率高才能造成母婴垂直传播，这还需要进一步研究。 http://t.cn/A6PrFCzP
426,"//@我是二姐夫:[good][good]//@嘉欣牛奶: 一开始表扬了一大通。之后:??For all of these reasons， I am declaring a public health emergency of international concern over the global outbreak of 2019nCoV.""??""Let me be clear: this declaration is not a vote of no confidence in China.""@我是二姐夫 WHO有关新冠状病毒的新闻发布会现在开始了，观看网址：http://t.cn/A6PoKX0M ??"
427,//@玛丽莲·梦柚:唉，今天晚上我的眼泪不要钱@我才是杨乐多呀 北京连着下了两天两夜的大雪，白雪覆城，千里冰封。这是我来北京这么多年，第一次见到这么大这么久的雪。中午的时候我在手机上买了些菜，结果送菜的外卖小哥不小心把鸡蛋打碎了。我一到小区门口，他就非常抱歉（甚至带着哭腔）地跟我说：“我好像把您的鸡蛋都打碎了，我赔给您，求求您别给差评。”我看了一眼袋子，确实是满袋子黄澄澄的颜色。我当时时间紧，直接接过袋子，说：“没事，没关系，我自己处理就行，您不用赔哈。”就没再说别的了。结果当我已经进了小区里，一回头，发现他还站在原地，愧疚抱歉地看着我。我又补了一句：“没事，您快去送下一单。”听到这句话，他低下头深深地给我鞠了一躬，说：“对不起。”看到这个场景，我鼻子一酸，赶紧转身上楼了。上楼以后，打开袋子，果然所有的鸡蛋都碎了，无一幸存。我赶紧收拾了一下，想了一会，还是给他发了条短信：“没事，只碎了一个。雪天路滑，您注意安全。”为什么发这条短信呢？——因为我知道，鸡蛋能摔成这样，那他一定也摔得不轻。发完很久以后，这个画面都留在我心里：为这场疫情所带来的一切变化。为这场雪覆盖北京城的悲凉。为所有还在工作维持我们生活的人。为他那深深的一躬。虽然这场疫情，让们都各自隔离在家，朋友无法相见，亲人无法相见，相爱的人也无法相见。但是这场疫情，却让我们很多人的心，前所未有地紧紧抱在了一起。我们卸下了冷漠，学会了宽容，丢下来自私，懂得了体谅。我知道。北京大雪，终究会停的。这场疫情，也终究会过去的。
428,转发微博@天使童声合唱团 [月亮]最黑的夜晚，是曙光到来的前奏；[下雨]雷霆暴雨，是彩虹到来的洗礼。[武汉加油]疫情虽可怕但终究抵不过我们的万众一心#明天会来#  明天还在，太阳终会战胜阴霾！[武汉加油]@央视网 联合天使童声合唱团虚拟线上云合唱共同发布原创公益歌曲《明天会来》声援战疫！#战疫补给站# #歌声战疫# @央视影音 @央视网体育 @小央视频 @虎符视频 @刘展旭Given  @微博音乐 @触电新闻  http://t.cn/A67y07gG
429,太可怕了吧//@江宁婆婆:武汉市15名医务人员确诊感染新型冠状病毒。@健康武汉官微 【我市强化医护人员防护】       目前，我市共有15名医务人员确诊为新型冠状病毒感染的肺炎病例，另有1名为疑似病例。16例患者中，危重症1例，其余病情稳定，均已隔离治疗。       医务人员是疫情防控的主力军。为确保医务人员健康，近日，我市就加强各类医院的防控措施，严格控制医院感染，强化医务人员防护，关心关爱医护人员等方面再次进行部署，加强对医务人员健康的日常监测，对疑似病例及时进行检测和救治。
430,这要是古代你怕是要问斩了@央视新闻 【#湖北省长表示痛心内疚自责#】今晚，湖北省召开新型冠状病毒感染的肺炎疫情防控工作例行新闻发布会，湖北省长王晓东表示：新型冠状病毒肺炎疫情发生以后，让党中央和全国人民揪心，我们感到非常痛心，非常内疚，也非常自责。 http://t.cn/A6PcFnuC ??
431,2020 #春晚#诗朗诵《众志成城，抗击肺炎》已加入我的必看节目单，快和我一起为康辉、贺红梅等打CALL！ 精彩的表演也必须要有你的安利，说出你心中的C位节目，一起投票助力吧！http://t.cn/A6vd7HC4 #春晚视频#第一现场直击http://t.cn/A6vnCYr9 ?? 
432,[并不简单]//@心存希望与善良:woo@央视新闻 #支援湖北医疗队开始撤离#【转发！#谢谢你为湖北拼过命#[心]】 ? ??
433,转发微博@淘票票 平安是最大的春节档尊敬的淘票票用户：为保证春节档期间安全观影、避免新型冠状病毒肺炎疫情扩散，淘票票即日起正式启动春节档期间（1月22日~1月31日）票务应急处理措施，具体安排如下：1、春节档期间在武汉地区购买电影票的用户，均可申请无条件退票。淘票票将结合武汉市及全国卫生防疫工作的部署要求，积极配合有关主管部门指示，沟通推动当地影院全面落实。如相关影院方无法第一时间办理退票事宜，我们愿意首先承担相关损失，最大程度保障用户权益。2、春节档期间非武汉地区城市，如用户有退票需求，淘票票将秉持客户第一原则，按照卫生防疫部门要求，全力和影院沟通相关退票事项，尽量减少用户损失。有线上退票功能的影院，用户可自主操作；没有开通退票功能的影院，请关注淘票票相关电影页信息，或咨询客服。3、平安是最大的春节档。感谢大家理解，出门勤戴口罩。我们要众志成城，共克时艰。祝愿新年平安吉祥[心]，期待疫情早日退散！淘票票2020年1月22日
434,//@帝吧官微: RT给力[good]@今日俄罗斯RT (中国独自抗疫时) 西方国家：侵犯RQ，专制DC！(抄作业时) 西方国家：真香！ http://t.cn/A6z8Lgij ??
435,//@太皇太后您有喜啦://@辣条娘:好顶赞[赞]//@江南大野花:这样就挺好，心意收到足矣//@鹤与:这才是正常新闻//@无何进://@云不凡White:请各地要脸部门抄作业//@唐穿导游森林鹿:请各地执行部门抄作业//@南风-日常私炮坊: 请大力宣传@鲁中晨报 #共同战“疫”# 【贫困老人捐款被劝回 村委：这份心意备受感动】2月2日上午9点，桓台县果里镇周家村村委大院里来了一位特殊的来访者——87岁的王希芳老人，他揣着积攒多年的1000元钱来到村委，自愿捐献给村里。王希芳说，在最困难时，政府和村里都帮助过他。现在是疫情防控最关键阶段，自己年龄大了，帮不上什么忙，捐这点钱，给志愿者们买点口罩和消毒水，算是表达自己的一点心意。村委工作人员考虑到王希芳是孤寡老人，且生活较为困难，执意不收。在他们的劝说下，老人才把钱拿了回去。对于老人的善举，周家村“两委”及村民都很感动。“有群众的支持，疫情防控这场战役就一定会打赢。”
